nombreUniversidad,sector,provincia,nombreCarrera,areaConocimiento,nivel,modalidad,duracionAnios,cantidadCarrerasVirtuales,cantidadAreas,porcentajeOfertaVirtual,observaciones,
Universidad Siglo XXI,privada,Cordoba - Buenos Aires,Maestría en Federalismo,DERECHO Y CIENCIAS SOCIALES,"pregrado, grado y posgrado",Presencial,2,255,8,"73,40%",,DAVID
Universidad Siglo XXI,privada,Cordoba - Buenos Aires,Maestría en Federalismo,DERECHO Y CIENCIAS SOCIALES,"pregrado, grado y posgrado",Presencial,2,255,8,"73,40%",,DAVID
Universidad Siglo XXI,privada,Cordoba - Buenos Aires,Maestría en Criminología y Ciencias Forenses,DERECHO Y CIENCIAS SOCIALES,"pregrado, grado y posgrado","Presencial, Educación Distribuida Home",1,255,8,"73,40%",,DAVID
Universidad Siglo XXI,privada,Cordoba - Buenos Aires,Maestría En Derecho Internacional,DERECHO Y CIENCIAS SOCIALES,"pregrado, grado y posgrado",Educación Distribuida Home,1,255,8,"73,40%",,DAVID
Universidad Siglo XXI,privada,Cordoba - Buenos Aires,Especialización en Cibercrimen,DERECHO Y CIENCIAS SOCIALES,"pregrado, grado y posgrado",Presencial,1,255,8,"73,40%",,DAVID
Universidad Siglo XXI,privada,Cordoba - Buenos Aires,Especialización en Derecho Penal Tributario y Económico,DERECHO Y CIENCIAS SOCIALES,"pregrado, grado y posgrado",Educación Distribuida Home,1 MES,255,8,"73,40%",,DAVID
Universidad Siglo XXI,privada,Cordoba - Buenos Aires,Curso de Seguridad Privada - Nivel II,DERECHO Y CIENCIAS SOCIALES,"pregrado, grado y posgrado",Educación Distribuida Home,8 MESES,255,8,"73,40%",,DAVID
Universidad Siglo XXI,privada,Cordoba - Buenos Aires,Diplomatura En Derecho De Ejecución Penal,DERECHO Y CIENCIAS SOCIALES,"pregrado, grado y posgrado",Educación Distribuida Home,4 MESES,255,8,"73,40%",,DAVID
Universidad Siglo XXI,privada,Cordoba - Buenos Aires,Certificado en Administración de Justicia,DERECHO Y CIENCIAS SOCIALES,"pregrado, grado y posgrado",Educación Distribuida Home,8 MESES,255,8,"73,40%",,DAVID
Universidad Siglo XXI,privada,Cordoba - Buenos Aires,Diplomatura en Gestión de Riesgos del Trabajo,DERECHO Y CIENCIAS SOCIALES,"pregrado, grado y posgrado",Presencial,2 DIAS,255,8,"73,40%",,DAVID
Universidad Siglo XXI,privada,Cordoba - Buenos Aires,Workshop de Negociación de Harvard,DERECHO Y CIENCIAS SOCIALES,"pregrado, grado y posgrado",Educación Distribuida Home,4 MESES,255,8,"73,40%",,DAVID
Universidad Siglo XXI,privada,Cordoba - Buenos Aires,Certificado en Derecho Digital e IA,DERECHO Y CIENCIAS SOCIALES,"pregrado, grado y posgrado",Educación Distribuida Home,4 MESES,255,8,"73,40%",,DAVID
Universidad Siglo XXI,privada,Cordoba - Buenos Aires,Certificado En Cooperación E Internacionalización De Gobiernos Locales,DERECHO Y CIENCIAS SOCIALES,"pregrado, grado y posgrado",Educación Distribuida Home,4 MESES,255,8,"73,40%",,DAVID
Universidad Siglo XXI,privada,Cordoba - Buenos Aires,Certificado en Contratos y Arbitraje Comercial,DERECHO Y CIENCIAS SOCIALES,"pregrado, grado y posgrado",Educación Distribuida Home,1 MES,255,8,"73,40%",,DAVID
Universidad Siglo XXI,privada,Cordoba - Buenos Aires,Curso de Sociología Familiar,DERECHO Y CIENCIAS SOCIALES,"pregrado, grado y posgrado",Educación Distribuida Home,8 MESES,255,8,"73,40%",,DAVID
Universidad Siglo XXI,privada,Cordoba - Buenos Aires,"Certificado en Derecho Laboral y Gestión de la Propiedad Horizontal, Conjuntos Inmobiliarios y Afines",DERECHO Y CIENCIAS SOCIALES,"pregrado, grado y posgrado",Educación Distribuida Home,8 MESES,255,8,"73,40%",,DAVID
Universidad Siglo XXI,privada,Cordoba - Buenos Aires,Diplomatura en Administración de Justicia y Prácticas del Derecho Penal,DERECHO Y CIENCIAS SOCIALES,"pregrado, grado y posgrado",Educación Distribuida Home,8 MESES,255,8,"73,40%",,DAVID
Universidad Siglo XXI,privada,Cordoba - Buenos Aires,Certificado En Derecho Privado Y Notarial Para Jueces De Paz,DERECHO Y CIENCIAS SOCIALES,"pregrado, grado y posgrado",Educación Distribuida Home,8 MESES,255,8,"73,40%",,DAVID
Universidad Siglo XXI,privada,Cordoba - Buenos Aires,Diplomatura en Derecho Privado Patrimonial,DERECHO Y CIENCIAS SOCIALES,"pregrado, grado y posgrado",Educación Distribuida Home,8 MESES,255,8,"73,40%",,DAVID
Universidad Siglo XXI,privada,Cordoba - Buenos Aires,Certificado en Habilidades para Liderar con Equidad de Género,DERECHO Y CIENCIAS SOCIALES,"pregrado, grado y posgrado",Educación Distribuida Home,4 MESES,255,8,"73,40%",,DAVID
Universidad Siglo XXI,privada,Cordoba - Buenos Aires,"Certificado en Liderazgo, Negociación y Gestión con Perspectiva de Género",DERECHO Y CIENCIAS SOCIALES,"pregrado, grado y posgrado",Educación Distribuida Home,4 MESES,255,8,"73,40%",,DAVID
Universidad Siglo XXI,privada,Cordoba - Buenos Aires,Curso: Liderazgo en Gestión de Proyectos Públicos,DERECHO Y CIENCIAS SOCIALES,"pregrado, grado y posgrado",Educación Distribuida Home,1 MES,255,8,"73,40%",,DAVID
Universidad Siglo XXI,privada,Cordoba - Buenos Aires,Certificado en Prácticas de Derecho Penal,DERECHO Y CIENCIAS SOCIALES,"pregrado, grado y posgrado",Educación Distribuida Home,4 MESES,255,8,"73,40%",,DAVID
Universidad Siglo XXI,privada,Cordoba - Buenos Aires,Curso de Seguridad Privada - Nivel I,DERECHO Y CIENCIAS SOCIALES,"pregrado, grado y posgrado",Educación Distribuida Home,1 MES,255,8,"73,40%",,DAVID
Universidad Siglo XXI,privada,Cordoba - Buenos Aires,Diplomatura en Liderazgo Político y Social con Perspectiva de Género,DERECHO Y CIENCIAS SOCIALES,"pregrado, grado y posgrado",Educación Distribuida Home,4 MESES,255,8,"73,40%",,DAVID
Universidad Siglo XXI,privada,Cordoba - Buenos Aires,"Diplomatura en Gestión de la Comunicación Interna, Cultura y Transformación",DERECHO Y CIENCIAS SOCIALES,"pregrado, grado y posgrado",Educación Distribuida Home,8 MESES,255,8,"73,40%",,DAVID
Universidad Siglo XXI,privada,Cordoba - Buenos Aires,Diplomatura en Sistema Procesal Acusatorio y Nuevas Metodologías de Abordaje en Criminalidad Compleja,DERECHO Y CIENCIAS SOCIALES,"pregrado, grado y posgrado",Educación Distribuida Home,8 MESES,255,8,"73,40%",,DAVID
Universidad Siglo XXI,privada,Cordoba - Buenos Aires,Diplomatura en Entornos Digitales Accesibles e Inclusión,DERECHO Y CIENCIAS SOCIALES,"pregrado, grado y posgrado",Educación Distribuida Home,4 MESES,255,8,"73,40%",,DAVID
Universidad Siglo XXI,privada,Cordoba - Buenos Aires,Curso en Prevención de Violencia Familiar,DERECHO Y CIENCIAS SOCIALES,"pregrado, grado y posgrado",Educación Distribuida Home,1 MES,255,8,"73,40%",,DAVID
Universidad Siglo XXI,privada,Cordoba - Buenos Aires,Certificado en Derecho del Ciberconsumidor en la Economía Digital,DERECHO Y CIENCIAS SOCIALES,"pregrado, grado y posgrado",Educación Distribuida Home,1 MES,255,8,"73,40%",,DAVID
Universidad Siglo XXI,privada,Cordoba - Buenos Aires,Curso en Derecho de las Relaciones Familiares,DERECHO Y CIENCIAS SOCIALES,"pregrado, grado y posgrado",Educación Distribuida Home,1 MES,255,8,"73,40%",,DAVID
Universidad Nacional del Nordeste,Publica,Chaco,Arquitectura,Facultad de Arquitectura y Urbanismo,Carrera de Grado,Presencial,6,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Chaco,Diseño Gráfico,Facultad de Arquitectura y Urbanismo,Carrera de Grado,Presencial,4,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Chaco,Licenciatura en Diseño Industrial,Facultad de Arquitectura y Urbanismo,Carrera de Grado,Presencial,5,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Chaco,Licenciatura en Artes Combinadas,"Facultad de Artes, Diseño y Ciencias de la Cultura",Carrera de Grado,Presencial,4,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Chaco,Tecnicatura en Gestión y Desarrollo Cultural,"Facultad de Artes, Diseño y Ciencias de la Cultura",Pregrado,Presencial,3,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Chaco,Licenciatura en Gestión y Desarrollo Cultural,"Facultad de Artes, Diseño y Ciencias de la Cultura",Carrera de Grado,Presencial,5,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Tecnicatura en Turismo,"Facultad de Artes, Diseño y Ciencias de la Cultura",Carrera de Grado,Presencial,3,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Licenciatura en Turismo,"Facultad de Artes, Diseño y Ciencias de la Cultura",Carrera de Grado,Presencial,5,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Chaco,"Tecnicatura en Diseño de Imagen, Sonido y Multimedia","Facultad de Artes, Diseño y Ciencias de la Cultura",Pregrado,Presencial,3,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Chaco,Ingeniería Agronómica,Facultad de Ciencias Agrarias,Carrera de Grado,Presencial,5,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Chaco,Tecnicatura Universitaria en Apicultura,Facultad de Ciencias Agrarias,Pregrado,Presencial,3,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Chaco,Tecnicatura Universitaria en Mecanización Agraria,Facultad de Ciencias Agrarias,Pregrado,Presencial,3,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Contador Público,Facultad de Ciencias Económicas,Carrera de Grado,Presencial,5,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Licenciatura en Administración,Facultad de Ciencias Económicas,Carrera de Grado,Presencial,5,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Licenciatura en Economía,Facultad de Ciencias Económicas,Carrera de Grado,Presencial,5,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Analista en Relaciones Laborales,Facultad de Ciencias Económicas,Carrera de Grado,Presencial,5,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Licenciatura en Relaciones Laborales,Facultad de Ciencias Económicas,Carrera de Grado,Presencial,5,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Licenciatura en Comercio Exterior,Facultad de Ciencias Económicas,Carrera de Grado,Presencial,5,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Ingeniería en Agrimensura,Facultad de Ciencias Exactas y Naturales y Agrimensura,Carrera de Grado,Presencial,5,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Licenciatura en Matemática,Facultad de Ciencias Exactas y Naturales y Agrimensura,Carrera de Grado,Presencial,5,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Licenciatura en Ciencias Físicas,Facultad de Ciencias Exactas y Naturales y Agrimensura,Carrera de Grado,Presencial,5,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Licenciatura en Ciencias Químicas,Facultad de Ciencias Exactas y Naturales y Agrimensura,Carrera de Grado,Presencial,5,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Licenciatura en Ciencias Biológicas,Facultad de Ciencias Exactas y Naturales y Agrimensura,Carrera de Grado,Presencial,5,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Analista Programador Universitario,Facultad de Ciencias Exactas y Naturales y Agrimensura,Pregrado,Presencial,3,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Licenciatura en Sistemas de Información,Facultad de Ciencias Exactas y Naturales y Agrimensura,Carrera de Grado,Presencial,5,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Ingeniería Eléctrica,Facultad de Ciencias Exactas y Naturales y Agrimensura,Carrera de Grado,Presencial,5,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Ingeniería en Electrónica,Facultad de Ciencias Exactas y Naturales y Agrimensura,Carrera de Grado,Presencial,5,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Bioquímica,Facultad de Ciencias Exactas y Naturales y Agrimensura,Carrera de Grado,Presencial,6,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Profesorado en Matemática,Facultad de Ciencias Exactas y Naturales y Agrimensura,Carrera de Grado,Presencial,4,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Profesorado en Física,Facultad de Ciencias Exactas y Naturales y Agrimensura,Carrera de Grado,Presencial,4,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Profesorado en Cs. Químicas y del Ambiente,Facultad de Ciencias Exactas y Naturales y Agrimensura,Carrera de Grado,Presencial,4,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Profesorado en Biología,Facultad de Ciencias Exactas y Naturales y Agrimensura,Carrera de Grado,Presencial,4,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Ciencias Veterinarias,Facultad de Ciencias Veterinarias,Carrera de Grado,Presencial,5,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Tecnicatura en Administración de Empresas,Facultad de Ciencias Veterinarias,Pregrado,Presencial,"2,5",0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Abogacía,Facultad de Derecho y Ciencias Sociales y Políticas,Carrera de Grado,Presencial,6,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Martillero Público y Corredor de Comercio,Facultad de Ciencias Veterinarias,Pregrado,Presencial,2,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Profesorado en Ciencias de la Educación,Facultad de Humanidades,Carrera de Grado,Presencial,5,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Licenciatura en Ciencias de la Educación,Facultad de Humanidades,Carrera de Grado,Presencial,5,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Profesorado en Filosofía,Facultad de Humanidades,Carrera de Grado,Presencial,5,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Licenciatura en Filosofía,Facultad de Humanidades,Carrera de Grado,Presencial,5,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Profesorado en Geografía,Facultad de Humanidades,Carrera de Grado,Presencial,5,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Licenciatura en Geografía,Facultad de Humanidades,Carrera de Grado,Presencial,5,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Profesorado en Historia,Facultad de Humanidades,Carrera de Grado,Presencial,5,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Licenciatura en Historia,Facultad de Humanidades,Carrera de Grado,Presencial,5,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Profesorado en Letras,Facultad de Humanidades,Carrera de Grado,Presencial,5,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Licenciatura en Letras,Facultad de Humanidades,Carrera de Grado,Presencial,5,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Licenciatura en Cs. de la Información orientación en Archivología ó Bibliotecología,Facultad de Humanidades,Carrera de Grado,Presencial,5,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Archivista,Facultad de Ciencias Veterinarias,Pregrado,Presencial,3,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Bibliotecario,Facultad de Ciencias Veterinarias,Pregrado,Presencial,2,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Profesorado en Educación Inicial,Facultad de Humanidades,Carrera de Grado,Presencial,5,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Licenciatura en Educación Inicial,Facultad de Humanidades,Carrera de Grado,Presencial,5,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Licenciatura en Comunicación Social,Facultad de Humanidades,Carrera de Grado,Presencial,4,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Tecnicatura en Periodismo,Facultad de Humanidades,Pregrado,Presencial,3,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Ingeniería Civil,Facultad de Ingeniería,Carrera de Grado,Presencial,5,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Ingeniería Electromecánica,Facultad de Ingeniería,Carrera de Grado,Presencial,5,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Ingeniería Mecánica,Facultad de Ingeniería,Carrera de Grado,Presencial,5,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Medicina,Facultad de Medicina,Carrera de Grado,Presencial,6,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Licenciatura en Enfermería,Facultad de Medicina,Carrera de Grado,Presencial,5,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Licenciatura en Kinesiología y Fisiatría,Facultad de Medicina,Carrera de Grado,Presencial,5,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Odontología,Facultad de Odontología,Carrera de Grado,Presencial,5,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Tecnicatura Universitaria en Gestión de Instituciones Universitarias del Área de la Salud,Facultad de Odontología,Carrera de Grado,Presencial,2,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Licenciatura en Criminalística,Instituto de Ciencias Criminalísticas y Criminología,Pregrado,Presencial,4,0,11,0%,,DAVID
Universidad Nacional del Nordeste,Publica,Corrientes,Licenciatura en Seguridad Pública y Ciudadana,Instituto de Ciencias Criminalísticas y Criminología,Carrera de Grado,Presencial,"1,5",0,11,0%,,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,Contador Público,Facultad de Ciencias Económica,Carrera de Grado,Presencial-Distancia,5,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,Licenciado en Administración,Facultad de Ciencias Económica,Carrera de Grado,Presencial-Distancia,5,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,Licenciado en Economía,Facultad de Ciencias Económica,Carrera de Grado,Presencial-Distancia,5,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,Doctorado en Desarrollo Territorial,Facultad de Ciencias Económica,Carrera de Posgrado,Presencial-Distancia,5,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,Maestría en Desarrollo y Gestión Territorial,Facultad de Ciencias Económica,Maestría,Presencial-Distancia,4 semestres,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,Especialización en Tributación,Facultad de Ciencias Económica,Especialización,Presencial,3 semestres,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,Especialización en Sindicatura Concursal,Facultad de Ciencias Económica,Especialización,Presencial,3 semestres,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,Especialización en Dirección Estratégica de Recursos Humanos,Facultad de Ciencias Económica,Especialización,Presencial,3 semestres,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,Especialización en Gestión de Pequeñas y Medianas Empresas,Facultad de Ciencias Económica,Especialización,Presencial,3 semestres,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,Técnico Universitario en Gestión Agropecuaria y Agroalimentaria,Facultad de Agronomía y Veterinaria,Carrera de Pregrado,Presencial,"2,5",13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,Ingeniero Agrónomo,Facultad de Agronomía y Veterinaria,Carrera de Grado,Presencial,5,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,Médico Veterinario,Facultad de Agronomía y Veterinaria,Carrera de Grado,Presencial,5,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,Maestría en Anatomía y Fisiología Veterinaria,Facultad de Agronomía y Veterinaria,Maestría,Presencial,2,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,Maestría en Ciencias Agropecuarias,Facultad de Agronomía y Veterinaria,Maestría,Presencial,3,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,Especialización en Clínica Médica de Perros y Gatos,Facultad de Agronomía y Veterinaria,Especialización,Presencial,2,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,Especialización en Salud y Producción Porcina,Facultad de Agronomía y Veterinaria,Especialización,Presencial,4,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,Diplomatura Superior en Agricultura de Precisión,Facultad de Agronomía y Veterinaria,Diplomatura,Presencial-Virtual,9 meses,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,Diplomatura Superior en Agroecología,Facultad de Agronomía y Veterinaria,Diplomatura,Presencial-Virtual,7 meses,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,Analista en Computación,"Ciencias Exactas, Físico-Químicas y Naturales",Carrera de Pregrado,Presencial,3,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,Analista Químico,"Ciencias Exactas, Físico-Químicas y Naturales",Carrera de Pregrado,Presencial,3,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,Técnico de Laboratorio -,"Ciencias Exactas, Físico-Químicas y Naturales",Carrera de Pregrado,Presencial,3,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,Licenciatura en Cs. Biológicas -,"Ciencias Exactas, Físico-Químicas y Naturales",Carrera de Grado,Presencial,3,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,Licenciatura en Cs. de la Computación,"Ciencias Exactas, Físico-Químicas y Naturales",Carrera de Grado,Presencial,5,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,Licenciatura en Física -,"Ciencias Exactas, Físico-Químicas y Naturales",Carrera de Grado,Presencial,5,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,Licenciatura en Geología -,"Ciencias Exactas, Físico-Químicas y Naturales",Carrera de Grado,Presencial,5,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,Licenciatura en Matemática -,"Ciencias Exactas, Físico-Químicas y Naturales",Carrera de Grado,Presencial,4,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,Licenciatura en Química -,"Ciencias Exactas, Físico-Químicas y Naturales",Carrera de Grado,Presencial,5,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,Microbiología -,"Ciencias Exactas, Físico-Químicas y Naturales",Carrera de Grado,Presencial,5,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,Profesorado en Ciencias Biológicas -,"Ciencias Exactas, Físico-Químicas y Naturales",Carrera de Grado,Presencial,4,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,Profesorado en Cs. de la Computación -,"Ciencias Exactas, Físico-Químicas y Naturales",Carrera de Grado,Presencial,5,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,Profesorado en Física -,"Ciencias Exactas, Físico-Químicas y Naturales",Carrera de Grado,Presencial,5,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,Profesoado en Matemática -,"Ciencias Exactas, Físico-Químicas y Naturales",Carrera de Grado,Presencial,4,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,Profesorado en Química -,"Ciencias Exactas, Físico-Químicas y Naturales",Carrera de Grado,Presencial,4,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,Abogacía,"Departamento de Ciencias Jurídicas, Políticas y Sociales",Carrera de Grado,Presencial,6,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,"Profesorado en Ciencias Jurídicas, Políticas y Sociales","Departamento de Ciencias Jurídicas, Políticas y Sociales",Carrera de Grado,Presencial,4,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,Lic. En Ciencia Política,"Departamento de Ciencias Jurídicas, Políticas y Sociales",Carrera de Grado,Presencial,5,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,Doctorado en Ciencias Sociales,"Departamento de Ciencias Jurídicas, Políticas y Sociales",Carrera de Posgrado,Presencial,5,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,Maestría en Juego,"Departamento de Ciencias Jurídicas, Políticas y Sociales",Carrera de Posgrado,Presencial,3,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,Maestría en Ciencias Sociales,"Departamento de Ciencias Jurídicas, Políticas y Sociales",Carrera de Posgrado,Presencial,3,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,Maestría en Lengua Inglesa,"Departamento de Ciencias Jurídicas, Políticas y Sociales",Carrera de Posgrado,Presencial,3,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,Maestría en Lengua Inglesa,"Departamento de Ciencias Jurídicas, Políticas y Sociales",Carrera de Posgrado,Presencial,3,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,Especialización en Docencia en Educación Superior,"Departamento de Ciencias Jurídicas, Políticas y Sociales",Carrera de Posgrado,Presencial,2,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,Especialización en Docencia en Inclusión Educativa y Discapacidad,"Departamento de Ciencias Jurídicas, Políticas y Sociales",Carrera de Posgrado,Presencial,4,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,Diplomatura Superior: Enseñar y aprender en entornos virtuales,"Departamento de Ciencias Jurídicas, Políticas y Sociales",Carrera de Posgrado,Virtual,3,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,Diplomatura Superior: Enseñar y aprender en entornos virtuales,"Departamento de Ciencias Jurídicas, Políticas y Sociales",Carrera de Posgrado,Virtual,3,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,Diplomatura Superior: Psicopedagogía y Educación Inclusiva,"Departamento de Ciencias Jurídicas, Políticas y Sociales",Carrera de Posgrado,Virtual,3,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,"Diplomatura Superior: Fortalecimiento de Organizaciones Sociales, Políticas y Territoriales","Departamento de Ciencias Jurídicas, Políticas y Sociales",Carrera de Posgrado,Virtual,3,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,Diplomatura Superior: Educación Sexual Integral: Formando profesionales capaces de abordarla.,"Departamento de Ciencias Jurídicas, Políticas y Sociales",Carrera de Posgrado,Presencial - Virtual,8 meses,13,5,"22,41%",,DAVID
